,z_centroid/z_shape,x_centroid/x_shape,y_centroid/y_shape,z_max/z_shape,x_max/x_shape,y_max/y_shape,z_min/z_shape,x_min/x_shape,y_min/y_shape,z_length/z_shape,x_length/x_shape,y_length/y_shape,iou_on_xoy,distance_nearest_centroid,point_count,mean_z_distance_on_xoy,std_z_distance_on_xoy,std_z_distance_div_mean_z_distance,median_z_distance_on_xoy,skew_z_distance_on_xoy,kurt_z_distance_on_xoy,quantile_down_z_distance_on_xoy,quantile_up_z_distance_on_xoy,mean_x_distance_on_zoy,std_x_distance_on_zoy,median_x_distance_on_zoy,std_x_distance_div_mean_x_distance,skew_x_distance_on_zoy,kurt_x_distance_on_zoy,quantile_down_x_distance_on_zoy,quantile_up_x_distance_on_zoy,mean_y_distance_on_zox,std_y_distance_on_zox,median_y_distance_on_zox,std_y_distance_div_mean_y_distance,skew_y_distance_on_zox,kurt_y_distance_on_zox,quantile_down_y_distance_on_zox,quantile_up_y_distance_on_zox,max_nonzero_internal,target,class_id
0,0.48678067664655916,0.9512599327531746,0.8338555963571895,0.9975124378109452,0.9986842105263158,0.9986842105263158,0.0,0.8842105263157894,0.6394736842105263,1.0,0.11578947368421053,0.3605263157894737,0.07344890510948905,2.0840036877982215,416220,286.4364765669113,137.5940717822258,0.4803668620159898,369.0,-0.7782815613823382,-0.9232969257396659,170.0,401.0,2.9858103272946406,1.0221486996578555,3.0,0.3425556321095861,-0.8289836333445121,1.0775156495081015,3.0,4.0,11.381346230896915,4.392447686255553,10.0,0.3859878795752776,0.9427734199142129,1.0374125519266388,9.0,13.0,1,0,257
0,0.4852438846188906,0.9562492189618944,0.15572045524664505,0.9975124378109452,0.9986842105263158,0.3355263157894737,0.0,0.8934210526315789,0.0,1.0,0.10657894736842105,0.3368421052631579,0.07118055555555555,2.278286500350103,358413,278.5365853658537,136.20776011241372,0.48901393301556123,335.5,-0.6404565604114882,-1.078281454505474,154.0,401.0,2.6244534429308586,0.7845875669329666,3.0,0.29921976679807194,-0.8616798263364686,1.6738489967538803,2.0,3.0,10.283845527946424,4.096111315447659,9.0,0.39836391361589363,0.9796485851652704,0.9457277001316147,8.0,12.0,1,0,262
0,0.4578873668756015,0.9967777063277118,0.9941456580003473,0.9975124378109452,0.9986842105263158,0.9986842105263158,0.0,0.9907894736842106,0.9828947368421053,1.0,0.009210526315789473,0.017105263157894738,0.5274725274725275,0.6390789738861664,11213,283.75,147.27691387893123,0.5190392769679446,387.0,-0.7732524451832207,-1.005333269318804,146.0,401.0,1.8453346855983772,1.206926303785032,2.0,0.6542293297130775,-0.004384076758005355,-1.0888557290066359,1.0,3.0,4.448376151236064,2.5974930146690354,5.0,0.5840128877274531,-0.2097041965694457,-1.0911442994008937,2.0,7.0,1,0,283
0,0.3803528531757167,0.33965465606347084,0.7808436588662843,0.7238805970149254,0.5539473684210526,0.9473684210526315,0.05223880597014925,0.24736842105263157,0.5710526315789474,0.6741293532338308,0.3078947368421053,0.37763157894736843,0.13225527859674202,21.209884148844193,48241,42.95350146363432,59.74892085285924,1.3910048729920446,6.0,1.2808651305449648,0.27248542247805396,1.0,71.0,0.9469353112660984,2.4864062702193386,0.0,2.6240253323795524,5.480170983380172,34.095417078677535,0.0,1.0,2.475064816226933,8.293557563929392,1.0,3.349895168159924,7.032393624523377,57.45970380870498,0.0,2.0,32,0,4480
0,0.25478430526633095,0.8064561635118925,0.652554507621193,0.3358208955223881,0.8315789473684211,0.7723684210526316,0.13930348258706468,0.7526315789473684,0.5671052631578948,0.19900497512437812,0.08026315789473684,0.20657894736842106,0.21541192440221363,6.551594246343813,14392,7.17644207464857,3.8698375445434476,0.5393059956855139,7.0,0.17939772445367164,-0.7003217222815055,4.0,10.0,6.862372567191844,3.879867598100837,6.0,0.5654461505779362,0.7551936927523041,0.15278001460461432,4.0,9.0,12.494061757719715,7.9168472421847245,12.0,0.6336781198614654,0.5055274149269847,-0.19370220456212328,6.0,18.0,10,1,11910
0,0.35809541975199316,0.7466429652405775,0.7578131831175383,0.5099502487562189,0.8513157894736842,0.8631578947368421,0.14925373134328357,0.46578947368421053,0.5671052631578948,0.36318407960199006,0.3868421052631579,0.29736842105263156,0.07887845403648185,25.972528825288084,43820,9.80728868536539,4.982284677272598,0.5080687199498917,10.0,-0.16419291116170653,-0.8718364048881799,6.0,14.0,12.439340400471142,6.0636280279809105,12.0,0.48749695207305027,0.7096031464253948,0.948263612285623,9.0,15.0,10.895487932843652,8.987909980449151,9.0,0.8249364415258265,2.570863332140296,8.056815600276863,6.0,12.0,1,1,12641
0,0.31807452724598445,0.7988276196970636,0.7063885789267041,0.43283582089552236,0.843421052631579,0.8315789473684211,0.1517412935323383,0.6631578947368421,0.5684210526315789,0.2835820895522388,0.18157894736842106,0.2644736842105263,0.10844329079241474,13.269705835206661,25470,9.420545212765957,4.997006430287396,0.5304869124350455,10.0,-0.27361629205926,-0.90354796544178,6.0,13.0,8.829793689320388,3.8228414326298554,9.0,0.4330122033373125,0.3469196668871847,0.9428242924838863,7.0,11.0,11.611741682974559,8.582157369640296,10.0,0.7391154995055184,1.5347141629891825,3.2257014329692875,6.0,15.0,30,1,12875
0,0.2571783644892988,0.8068623079034029,0.3359933777225721,0.35074626865671643,0.8315789473684211,0.4328947368421053,0.15671641791044777,0.7407894736842106,0.2026315789473684,0.19651741293532338,0.09210526315789473,0.23157894736842105,0.2145292207792208,5.725620148635992,14576,5.296254256526674,2.9476271854926663,0.5566331240113127,5.0,-0.09097984393548181,-0.8045734119196264,3.0,7.0,6.987619047619048,4.3678891355380856,6.0,0.6251434089867185,1.7696141661113778,7.527620855611512,4.0,9.0,10.94349070100143,9.080509059822885,10.0,0.8297790466386818,1.1001739941972393,1.2573885517312071,3.0,15.0,1,1,13301
0,0.3257210553395318,0.8007621584085289,0.26848462436980186,0.43532338308457713,0.8552631578947368,0.42105263157894735,0.1691542288557214,0.6473684210526316,0.11973684210526316,0.26865671641791045,0.20921052631578949,0.3026315789473684,0.09589827727645611,13.40762339453647,26224,8.267465069860279,3.5687014039206795,0.431724797016165,9.0,-0.5186437901393526,-0.6119202962763484,6.0,11.0,9.080997844163843,4.121599685815256,9.0,0.4539309253926402,0.11806437209704151,-0.006208878237861537,7.0,11.0,12.108511496571198,8.281805432008715,10.0,0.6839917063833654,0.9666426366008566,0.49959759805636006,6.0,17.0,34,1,14144
0,0.3880240230489292,0.3098992107225386,0.24936695053568833,0.654228855721393,0.4789473684210526,0.4236842105263158,0.17164179104477612,0.24868421052631579,0.09342105263157895,0.48507462686567165,0.23157894736842105,0.33157894736842103,0.1258567821067821,12.257287563824931,22799,18.96900752418488,30.13207990560357,1.5884590381520343,2.0,1.7277592963206805,2.1102093304150293,1.0,28.0,0.8393967661691543,1.9707531483208873,0.0,2.346216962862533,4.231590805556695,20.279754254095494,0.0,1.0,2.516510296088705,6.987711724302503,1.0,2.776040969985473,7.195387548009153,59.76766027359762,0.0,2.0,1,0,14268
