,z_centroid/z_shape,x_centroid/x_shape,y_centroid/y_shape,z_max/z_shape,x_max/x_shape,y_max/y_shape,z_min/z_shape,x_min/x_shape,y_min/y_shape,z_length/z_shape,x_length/x_shape,y_length/y_shape,iou_on_xoy,distance_nearest_centroid,point_count,mean_z_distance_on_xoy,std_z_distance_on_xoy,std_z_distance_div_mean_z_distance,median_z_distance_on_xoy,skew_z_distance_on_xoy,kurt_z_distance_on_xoy,quantile_down_z_distance_on_xoy,quantile_up_z_distance_on_xoy,mean_x_distance_on_zoy,std_x_distance_on_zoy,median_x_distance_on_zoy,std_x_distance_div_mean_x_distance,skew_x_distance_on_zoy,kurt_x_distance_on_zoy,quantile_down_x_distance_on_zoy,quantile_up_x_distance_on_zoy,mean_y_distance_on_zox,std_y_distance_on_zox,median_y_distance_on_zox,std_y_distance_div_mean_y_distance,skew_y_distance_on_zox,kurt_y_distance_on_zox,quantile_down_y_distance_on_zox,quantile_up_y_distance_on_zox,max_nonzero_internal,target,class_id
0,0.2852847838647643,0.7628812077531612,0.7454520900412961,0.5776081424936387,0.7913043478260869,0.7681159420289855,0.0,0.7478260869565218,0.7275362318840579,0.5801526717557252,0.04492753623188406,0.042028985507246375,0.5383759733036707,1.4392042886151766,20390,47.18801652892562,50.5276074117654,1.070770512472806,23.0,1.444158458970223,0.6171275264693108,19.0,59.0,3.4578049846961085,0.8359090925117856,4.0,0.24196481045181467,-1.7744087331307747,3.4856477452729844,3.0,4.0,6.303008595988539,2.6999512136331605,7.0,0.4284497986490485,-0.8255052778754886,-0.536369851363435,4.0,8.0,1,0,168
0,0.4969477579103539,0.8518105742028866,0.7718669753817249,0.9974554707379135,0.9130434782608695,0.9985507246376811,0.0,0.7739130434782608,0.5347826086956522,1.0,0.14057971014492754,0.4652173913043478,0.0700773998779587,3.612417681899534,390736,197.4789184234647,126.09679573145483,0.6385347772985094,193.0,0.03779487140867141,-1.2894169168922045,74.0,319.0,2.2642099730525684,0.577825017089588,2.0,0.25552819560897955,0.37205671678882474,0.8744688379793679,2.0,3.0,9.810222992108663,4.938029291025288,8.0,0.5034060784264953,1.382827004839826,1.8873958515175833,7.0,12.0,1,0,170
0,0.29356120348013603,0.7813635138666579,0.25642033885386384,0.5928753180661578,0.808695652173913,0.2898550724637681,0.0,0.7681159420289855,0.21594202898550724,0.5954198473282443,0.042028985507246375,0.07536231884057971,0.48342175066313,2.173613234850516,21296,28.368998628257888,27.606480649632154,0.9731223822525592,19.0,2.098312657576812,3.685247067260154,16.0,25.0,3.4054613156805957,0.8131059482681509,4.0,0.2389887548467569,-1.7692950158009817,3.8855020102756477,3.0,4.0,7.26066718386346,3.240988919803072,8.0,0.44645242445250993,-0.6241210764353643,-0.9041600407405332,5.0,10.0,1,0,178
0,0.5116561422473707,0.8732345177398537,0.21406120405042448,0.9974554707379135,0.9159420289855073,0.4492753623188406,0.0,0.7971014492753623,0.0,1.0,0.12028985507246377,0.45072463768115945,0.0838337271917251,4.478823801257898,415278,212.85489833641404,130.58663547902475,0.6135025456171944,203.0,-0.04598218064847743,-1.3666018758059368,86.0,343.0,2.6017006832025227,0.5862443773147064,3.0,0.22562885586679327,-0.326990224813378,0.4118056541184254,2.0,3.0,12.419306615776081,9.258400007641306,9.0,0.7455049455767991,2.5125201374162387,7.284830865872619,7.0,14.0,1,0,189
0,0.2847002211386623,0.8014308358244788,0.6206145355622757,0.5750636132315522,0.8217391304347826,0.6507246376811594,0.0,0.7869565217391304,0.591304347826087,0.5776081424936387,0.036231884057971016,0.06086956521739131,0.3904761904761905,0.25115315965772794,20042,48.19512195121951,32.115408874073296,0.6663691511648823,42.0,0.6820053744838773,-0.13331786070864782,23.0,67.75,3.1306677658697444,0.7073482198395641,3.0,0.2261888146499594,-1.3660203316354995,4.224773769059764,3.0,4.0,9.559536354056902,5.163319617639579,10.0,0.5401704911093362,-0.15213942474385062,-1.1185939661364788,5.0,14.0,1,0,198
0,0.2904257729887057,0.8101209439070882,0.38573025722995724,0.5877862595419847,0.8217391304347826,0.41884057971014493,0.0,0.8,0.3536231884057971,0.5903307888040712,0.02318840579710145,0.06666666666666667,0.5896739130434783,0.2069090046284253,19639,44.35253456221198,22.756521396700318,0.5130937505054922,48.0,-0.14065537387422714,-0.8042871424870781,26.0,61.0,2.853050814204434,0.6442194143415613,3.0,0.2260714529434249,-0.9945038172830377,2.9254909258986035,3.0,3.0,12.60989010989011,7.473316453859757,13.0,0.5926874620846957,-0.20650099281146692,-1.5601319856295488,6.0,20.0,1,0,199
0,0.507614350942723,0.9306490091149296,0.8094716960703702,0.9974554707379135,0.9985507246376811,0.9985507246376811,0.0,0.8260869565217391,0.5420289855072464,1.0,0.17391304347826086,0.4579710144927536,0.055195147679324895,6.3690233126949005,391398,202.77257525083613,121.83068946577939,0.6008262630624847,197.0,-0.03074502606536414,-1.237649338401232,95.0,322.0,2.2773633402824873,1.010061355887582,2.0,0.4437665134491777,0.8441380202017049,0.464119897622727,2.0,3.0,7.576647924916318,3.527563128792402,7.0,0.4656541401442016,1.4711089546975602,3.2662395081360427,6.0,8.0,1,0,200
0,0.5214219615980245,0.957963514458052,0.17197335092147442,0.9974554707379135,0.9985507246376811,0.43623188405797103,0.0,0.8956521739130435,0.0,1.0,0.10434782608695652,0.43768115942028984,0.07850441501103753,3.025255640876678,323670,208.0615114235501,126.45771953808928,0.6077919499907359,207.0,-0.06397766772879972,-1.3003165752977366,96.0,334.0,2.0869366234112947,0.7962973996571638,2.0,0.38185900410833845,-0.5674894577486972,0.4784120478100231,2.0,3.0,10.77819657871847,4.976034636235653,9.0,0.46172593661218575,2.2581920760073153,9.102292456431563,8.0,12.0,1,0,201
0,0.35867827251480944,0.6488614160558502,0.7180922138061182,0.5139949109414759,0.7434782608695653,0.7956521739130434,0.1475826972010178,0.45217391304347826,0.5565217391304348,0.36895674300254455,0.2927536231884058,0.24057971014492754,0.09191220326851962,19.693216786806648,23454,8.91044776119403,4.709795726065932,0.5286229412217013,9.0,-0.18418305396993728,-0.91674402934891,5.0,13.0,9.030154047853163,5.138514993353353,8.0,0.5690872911834663,0.7351342462523609,0.42575729980717947,6.0,11.0,7.896348645465253,6.688735276153748,7.0,0.8470862281096162,2.510359337279999,7.5839431777814035,4.0,8.0,1,1,4153
0,0.3242597324120848,0.6900356981202975,0.6750155859018045,0.4300254452926209,0.7333333333333333,0.7811594202898551,0.1628498727735369,0.5594202898550724,0.553623188405797,0.2697201017811705,0.1753623188405797,0.2289855072463768,0.11094256721414374,13.505727712852678,13576,7.055634134842055,3.8820726794743363,0.550272637814919,8.0,-0.20831379383284726,-0.9621837939111595,4.0,10.0,6.695690413368514,3.522001601025918,7.0,0.526081001742741,1.3295960672322398,5.45963840929843,4.0,9.0,7.771694214876033,7.077755262588071,5.5,0.910720924675019,1.4333901778686837,1.6705092151569882,3.0,11.0,34,1,4547
